2.5000000000000001e-03,0.0000000000000000e+00
6.1000000000000004e-03,0.0000000000000000e+00
3.5000000000000003e-02,1.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
3.5999999999999999e-03,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
1.9000000000000000e-03,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
1.2000000000000000e-02,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
5.7000000000000002e-03,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
2.7000000000000001e-03,0.0000000000000000e+00
8.3000000000000001e-03,0.0000000000000000e+00
3.0000000000000001e-03,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00
